"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"pediatric growth disorder";"Behavioral abnormality";"http://purl.obolibrary.org/obo/HP_0000708";"61.54";"false";"false"
"influenza a virus h1n1 infection";"Recurrent Haemophilus influenzae infections";"http://purl.obolibrary.org/obo/HP_0005376";"67.92";"false";"false"
"primary haemophagocytic lymphohistiocytosis";"CSF lymphocytic pleiocytosis";"http://purl.obolibrary.org/obo/HP_0200149";"56.72";"false";"false"
"magnetic resonance imaging of liver";"Abnormal cardiac MRI";"http://purl.obolibrary.org/obo/HP_0500016";"63.16";"false";"false"
"arterial calcification";"Arterial calcification";"http://purl.obolibrary.org/obo/HP_0003207";"100";"false";"false"
"throat irritation";"Irritability";"http://purl.obolibrary.org/obo/HP_0000737";"63.16";"false";"false"
"gram positive bacterial infection";"Recurrent gram-negative bacterial infections";"http://purl.obolibrary.org/obo/HP_0005420";"70.18";"false";"false"
"thrombocytopenia";"Thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0001873";"100";"false";"false"
"adult respiratory distress syndrome";"Acute respiratory distress syndrome";"http://purl.obolibrary.org/obo/HP_0033677";"89.86";"false";"false"
"nephritis";"Nephritis";"http://purl.obolibrary.org/obo/HP_0000123";"100";"false";"false"
"pemphigus vulgaris";"Pes valgus";"http://purl.obolibrary.org/obo/HP_0008081";"46.15";"false";"false"
"crohn disease";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"100";"false";"false"
"paroxysmal nocturnal haemoglobinuria";"Paroxysmal nocturnal hemoglobinuria";"http://purl.obolibrary.org/obo/HP_0004818";"100";"false";"false"
"tenosynovial giant cell tumour";"Giant cell tumor of bone";"http://purl.obolibrary.org/obo/HP_0011847";"69.23";"false";"false"
"west nile virus infection";"Opportunistic viral infection";"http://purl.obolibrary.org/obo/HP_0033432";"55.32";"false";"false"
"chronic functional vomiting";"Chronic irritative conjunctivitis";"http://purl.obolibrary.org/obo/HP_0007717";"60.87";"false";"false"
"hyperprolactinaemia";"Increased circulating prolactin concentration";"http://purl.obolibrary.org/obo/HP_0000870";"100";"false";"false"
"optic neuritis";"Optic neuritis";"http://purl.obolibrary.org/obo/HP_0100653";"100";"false";"false"
"hereditary hemorrhagic telangiectasia";"Gastrointestinal telangiectasia";"http://purl.obolibrary.org/obo/HP_0002604";"59.26";"false";"false"
"hearing disorder";"Arrhythmia";"http://purl.obolibrary.org/obo/HP_0011675";"68.75";"false";"false"
"neurotoxicity";"Neuroma";"http://purl.obolibrary.org/obo/HP_0030430";"58.82";"false";"false"
"ulcerative colitis";"Ulcerative colitis";"http://purl.obolibrary.org/obo/HP_0100279";"100";"false";"false"
"vascular systems peripheral arterial disorder";"Peripheral arterial stenosis";"http://purl.obolibrary.org/obo/HP_0004950";"64.52";"false";"false"
"liver metastasis";"Parageusia";"http://purl.obolibrary.org/obo/HP_0031249";"51.85";"false";"false"
"gastroparesis";"Gastroparesis";"http://purl.obolibrary.org/obo/HP_0002578";"100";"false";"false"
"resorption of radiopaque agents";"Abnormality of renal resorption";"http://purl.obolibrary.org/obo/HP_0011038";"48.89";"false";"false"
"tinea pedis";"Hyperhistidinemia";"http://purl.obolibrary.org/obo/HP_0010906";"41.67";"false";"false"
"varicella zoster virus infection";"Severe varicella zoster infection";"http://purl.obolibrary.org/obo/HP_0032170";"81.36";"false";"false"
"necrotizing soft tissue infection";"Soft tissue neoplasm";"http://purl.obolibrary.org/obo/HP_0031459";"57.78";"false";"false"
"pre sarcopenia";"Renal sarcoma";"http://purl.obolibrary.org/obo/HP_0008663";"55.17";"false";"false"
"urinary tract infection";"Recurrent urinary tract infections";"http://purl.obolibrary.org/obo/HP_0000010";"100";"false";"false"
"sciatica";"Sciatica";"http://purl.obolibrary.org/obo/HP_0011868";"100";"false";"false"
"photocontact dermatitis";"Contact dermatitis";"http://purl.obolibrary.org/obo/HP_0032282";"80";"false";"false"
"irritant contact dermatitis";"Contact dermatitis";"http://purl.obolibrary.org/obo/HP_0032282";"83.33";"false";"false"
"allergic contact dermatitis";"Contact dermatitis";"http://purl.obolibrary.org/obo/HP_0032282";"81.08";"false";"false"
"thrombotic stroke";"Thromboembolic stroke";"http://purl.obolibrary.org/obo/HP_0001727";"77.78";"false";"false"
"hyperuricaemia";"Hyperuricemia";"http://purl.obolibrary.org/obo/HP_0002149";"100";"false";"false"
"acute bacterial skin infection";"Cellulitis";"http://purl.obolibrary.org/obo/HP_0100658";"88.89";"false";"false"
"leptospira infection";"Respiratory tract infection";"http://purl.obolibrary.org/obo/HP_0011947";"64.86";"false";"false"
"ataxia telangiectasia";"Telangiectasia";"http://purl.obolibrary.org/obo/HP_0001009";"81.08";"false";"false"
"hypercholesterolaemia";"Hypercholesterolemia";"http://purl.obolibrary.org/obo/HP_0003124";"93.02";"false";"false"
"bronchial hyperreactivity";"Brachioradialis hyperreflexia";"http://purl.obolibrary.org/obo/HP_0033203";"56";"false";"false"
"high risk myelofibrosis";"Myelofibrosis";"http://purl.obolibrary.org/obo/HP_0011974";"72.22";"false";"false"
"essential thrombocythemia";"Thrombocytopenia";"http://purl.obolibrary.org/obo/HP_0001873";"63.41";"false";"false"
"vitiligo";"Vitiligo";"http://purl.obolibrary.org/obo/HP_0001045";"100";"false";"false"
"smoking dependence";"Stimulant addiction";"http://purl.obolibrary.org/obo/HP_0033512";"59.26";"false";"false"
"acute liver failure";"Acute hepatic failure";"http://purl.obolibrary.org/obo/HP_0006554";"100";"false";"false"
"gallstone";"Cholelithiasis";"http://purl.obolibrary.org/obo/HP_0001081";"100";"false";"false"
"malignant lymphatic";"Lymphadenitis";"http://purl.obolibrary.org/obo/HP_0002840";"56";"false";"false"
"myotonic dystrophy";"Skeletal muscle atrophy";"http://purl.obolibrary.org/obo/HP_0003202";"64.29";"false";"false"
"sweetener";"Sweet craving";"http://purl.obolibrary.org/obo/HP_0030221";"50";"false";"false"
"intervertebral disc displacement";"Intervertebral disc degeneration";"http://purl.obolibrary.org/obo/HP_0008419";"73.08";"false";"false"
"injury";"Self-injurious behavior";"http://purl.obolibrary.org/obo/HP_0100716";"73.68";"false";"false"
"pulmonary arterial hypertension";"Pulmonary arterial hypertension";"http://purl.obolibrary.org/obo/HP_0002092";"100";"false";"false"
"exocrine pancreatic insufficiency";"Exocrine pancreatic insufficiency";"http://purl.obolibrary.org/obo/HP_0001738";"100";"false";"false"
"intestinal amebiasis";"Gastrointestinal atresia";"http://purl.obolibrary.org/obo/HP_0002589";"58.54";"false";"false"
"sickle cell anaemia";"Anemia";"http://purl.obolibrary.org/obo/HP_0001903";"59.26";"false";"false"
"advanced sarcoma";"Sarcoma";"http://purl.obolibrary.org/obo/HP_0100242";"69.57";"false";"false"
"gonococcal urethritis";"Urethritis";"http://purl.obolibrary.org/obo/HP_0500006";"60.87";"false";"false"
"hypothalamic hypogonadism";"Hypothalamic hypothyroidism";"http://purl.obolibrary.org/obo/HP_0008237";"72.73";"false";"false"
"endocarditis";"Endocarditis";"http://purl.obolibrary.org/obo/HP_0100584";"100";"false";"false"
"cerebral oedema in diabetic ketoacidosis";"Diabetic ketoacidosis";"http://purl.obolibrary.org/obo/HP_0001953";"73.08";"false";"false"
"trypanosomiasis";"Anomia";"http://purl.obolibrary.org/obo/HP_0030784";"45.45";"false";"false"
"blood vessel proliferative disorder";"Myeloproliferative disorder";"http://purl.obolibrary.org/obo/HP_0005547";"65.22";"false";"false"
"influenza a virus h9n2 infection";"Recurrent Haemophilus influenzae infections";"http://purl.obolibrary.org/obo/HP_0005376";"67.92";"false";"false"
"rectosigmoid junction cancer";"Enlargement of the costochondral junction";"http://purl.obolibrary.org/obo/HP_0000920";"50.91";"false";"false"
"complex partial seizure";"Focal impaired awareness seizure";"http://purl.obolibrary.org/obo/HP_0002384";"100";"false";"false"
"pheochromocytoma";"Pheochromocytoma";"http://purl.obolibrary.org/obo/HP_0002666";"100";"false";"false"
"relapsing remitting multiple sclerosis";"Arthrogryposis multiplex congenita";"http://purl.obolibrary.org/obo/HP_0002804";"44.44";"false";"false"
"ocular allergy";"Allergy";"http://purl.obolibrary.org/obo/HP_0012393";"69.57";"false";"false"
"pompe disease";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"58.33";"false";"false"
"type 2 glycogen storage disease";"Abnormal hepatic glycogen storage";"http://purl.obolibrary.org/obo/HP_0500030";"54.24";"false";"false"
"infertility";"Infertility";"http://purl.obolibrary.org/obo/HP_0000789";"100";"false";"false"
"pten deficient tumour";"Neoplasm";"http://purl.obolibrary.org/obo/HP_0002664";"53.85";"false";"false"
"excessive bleeding";"Prolonged bleeding after surgery";"http://purl.obolibrary.org/obo/HP_0004846";"76.47";"false";"false"
"congenital adrenal hyperplasia";"Congenital adrenal hyperplasia";"http://purl.obolibrary.org/obo/HP_0008258";"100";"false";"false"
"gallbladder disease";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"55.17";"false";"false"
"type 2 diabetes";"Type II diabetes mellitus";"http://purl.obolibrary.org/obo/HP_0005978";"100";"false";"false"
"chronic bronchitis";"Chronic bronchitis";"http://purl.obolibrary.org/obo/HP_0004469";"100";"false";"false"
"benign prostatic hyperplasia";"Benign prostatic hyperplasia";"http://purl.obolibrary.org/obo/HP_0008711";"100";"false";"false"
"infection of p falciparum";"Hepatic infarction";"http://purl.obolibrary.org/obo/HP_0033135";"47.06";"false";"false"
"alcoholic cirrhosis of liver";"Cirrhosis";"http://purl.obolibrary.org/obo/HP_0001394";"56.25";"false";"false"
"pediatric attention deficit hyperactivity disorder";"Attention deficit hyperactivity disorder";"http://purl.obolibrary.org/obo/HP_0007018";"88.57";"false";"false"
"ganglioneuroblastoma";"Ganglioneuroblastoma";"http://purl.obolibrary.org/obo/HP_0006747";"100";"false";"false"
"muscular dystrophy";"Muscular dystrophy";"http://purl.obolibrary.org/obo/HP_0003560";"100";"false";"false"
"rheumatic fever";"Fever";"http://purl.obolibrary.org/obo/HP_0001945";"60";"false";"false"
"recurrent herpes labialis";"Recurrent oral herpes";"http://purl.obolibrary.org/obo/HP_0410028";"100";"false";"false"
"male sexual disorder";"Male sexual dysfunction";"http://purl.obolibrary.org/obo/HP_0040307";"65";"false";"false"
"ankylosing spondylitis";"Spondylitis";"http://purl.obolibrary.org/obo/HP_0033631";"66.67";"false";"false"
"pancreatitis";"Pancreatitis";"http://purl.obolibrary.org/obo/HP_0001733";"100";"false";"false"
"urinary tract disease";"Restrictive ventilatory defect";"http://purl.obolibrary.org/obo/HP_0002091";"57.14";"false";"false"
"shigella infection";"Salmonella osteomyelitis";"http://purl.obolibrary.org/obo/HP_0005661";"61.54";"false";"false"
"adenocarcinoma";"Lung adenocarcinoma";"http://purl.obolibrary.org/obo/HP_0030078";"85.71";"false";"false"
"chronic idiopathic constipation";"Chronic constipation";"http://purl.obolibrary.org/obo/HP_0012450";"78.05";"false";"false"
"stress";"Triggered by stress";"http://purl.obolibrary.org/obo/HP_0025226";"63.64";"false";"false"
"plant grey mould disease";"Glomerulopathy";"http://purl.obolibrary.org/obo/HP_0100820";"48.78";"false";"false"
"head and body lice";"Fractured head";"http://purl.obolibrary.org/obo/HP_0041053";"64";"false";"false"
"cirrhosis";"Cirrhosis";"http://purl.obolibrary.org/obo/HP_0001394";"100";"false";"false"
"claudication";"Jaw claudication";"http://purl.obolibrary.org/obo/HP_0030164";"80";"false";"false"
"nephropathy";"Nephropathy";"http://purl.obolibrary.org/obo/HP_0000112";"100";"false";"false"
"adrenal adenoma";"Adrenocortical adenoma";"http://purl.obolibrary.org/obo/HP_0008256";"78.79";"false";"false"
"phenylketonuria";"Ketonuria";"http://purl.obolibrary.org/obo/HP_0002919";"69.23";"false";"false"
"community acquired pneumonia";"Aspiration pneumonia";"http://purl.obolibrary.org/obo/HP_0011951";"65";"false";"false"
"insomnia";"Insomnia";"http://purl.obolibrary.org/obo/HP_0100785";"100";"false";"false"
"chronic myocardial ischemia";"Chronic diarrhea";"http://purl.obolibrary.org/obo/HP_0002028";"60.47";"false";"false"
"genital herpes";"Recurrent genital herpes";"http://purl.obolibrary.org/obo/HP_0032157";"75.86";"false";"false"
"conjunctival fibrosis";"Conjunctival amyloidosis";"http://purl.obolibrary.org/obo/HP_0010637";"68.29";"false";"false"
"lipoprotein disorder";"Lymphoproliferative disorder";"http://purl.obolibrary.org/obo/HP_0005523";"61.54";"false";"false"
"keratoconjunctivitis sicca";"Keratoconjunctivitis sicca";"http://purl.obolibrary.org/obo/HP_0001097";"100";"false";"false"
"stabilize muscle contraction";"Involuntary movements";"http://purl.obolibrary.org/obo/HP_0004305";"65.31";"false";"false"
"choriocarcinoma";"Choriocarcinoma";"http://purl.obolibrary.org/obo/HP_0100768";"100";"false";"false"
"gastrointestinal ulcer";"Gastrointestinal hemorrhage";"http://purl.obolibrary.org/obo/HP_0002239";"71.43";"false";"false"
"chronic myeloid leukaemia";"Chronic myelogenous leukemia";"http://purl.obolibrary.org/obo/HP_0005506";"94.12";"false";"false"
"retrovirus infection";"Severe norovirus infection";"http://purl.obolibrary.org/obo/HP_0020099";"66.67";"false";"false"
"dementia";"Dementia";"http://purl.obolibrary.org/obo/HP_0000726";"100";"false";"false"
"delayed gastric emptying";"Gastroparesis";"http://purl.obolibrary.org/obo/HP_0002578";"100";"false";"false"
"diabetic gastroparesis";"Gastroparesis";"http://purl.obolibrary.org/obo/HP_0002578";"78.79";"false";"false"
"postoperative inflammation";"Prostatitis";"http://purl.obolibrary.org/obo/HP_0000024";"70.97";"false";"false"
"hypertonia";"Hypertonia";"http://purl.obolibrary.org/obo/HP_0001276";"100";"false";"false"
"lymphangioleiomyomatosis";"Pulmonary lymphangiomyomatosis";"http://purl.obolibrary.org/obo/HP_0012798";"74.07";"false";"false"
"sarcoptes scabiei infection";"Recurrent infections";"http://purl.obolibrary.org/obo/HP_0002719";"57.89";"false";"false"
"hepatic veno occlusive disease";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"57.14";"false";"false"
"hookworm infection";"Osteomyelitis";"http://purl.obolibrary.org/obo/HP_0002754";"50";"false";"false"
"spider veins";"Nasal mucosa telangiectasia";"http://purl.obolibrary.org/obo/HP_0000434";"66.67";"false";"false"
"graves disease";"Graves disease";"http://purl.obolibrary.org/obo/HP_0100647";"100";"false";"false"
"glioblastoma multiforme";"Glioblastoma multiforme";"http://purl.obolibrary.org/obo/HP_0012174";"100";"false";"false"
"hidradenitis suppurativa";"Acne inversa";"http://purl.obolibrary.org/obo/HP_0040154";"100";"false";"false"
"articular cartilage disorder";"Calcification of the auricular cartilage";"http://purl.obolibrary.org/obo/HP_0005103";"61.54";"false";"false"
"influenza a virus h1n1 h5n1 infection";"Recurrent Haemophilus influenzae infections";"http://purl.obolibrary.org/obo/HP_0005376";"62.07";"false";"false"
"diuretic vasodilator";"Hydroureter";"http://purl.obolibrary.org/obo/HP_0000072";"50";"false";"false"
"central and peripheral nervous disease";"Polyneuropathy";"http://purl.obolibrary.org/obo/HP_0001271";"76.92";"false";"false"
"reticular veins";"Increased retinal vascularity";"http://purl.obolibrary.org/obo/HP_0007986";"63.16";"false";"false"
"neuronal ceroid lipofuscinosis";"Increased cerebral lipofuscin";"http://purl.obolibrary.org/obo/HP_0011813";"51.85";"false";"false"
"appetite suppressant";"Poor appetite";"http://purl.obolibrary.org/obo/HP_0004396";"66.67";"false";"false"
"amoebiasis";"Amyoplasia";"http://purl.obolibrary.org/obo/HP_0003634";"47.62";"false";"false"
"coronary heart disease";"Coronary artery atherosclerosis";"http://purl.obolibrary.org/obo/HP_0001677";"84.21";"false";"false"
"autoimmune diabetes";"Autoimmunity";"http://purl.obolibrary.org/obo/HP_0002960";"74.07";"false";"false"
"acquired haemolytic anemia";"Hemolytic anemia";"http://purl.obolibrary.org/obo/HP_0001878";"75";"false";"false"
"paralysis";"Paralysis";"http://purl.obolibrary.org/obo/HP_0003470";"100";"false";"false"
"pandemic influenza infection";"Severe parainfluenza infection";"http://purl.obolibrary.org/obo/HP_0031695";"70.59";"false";"false"
"ectodermal dysplasia";"Ectodermal dysplasia";"http://purl.obolibrary.org/obo/HP_0000968";"100";"false";"false"
"tripeptidyl peptidase 1 deficiency";"Decreased circulating A-type natriuretic peptide level";"http://purl.obolibrary.org/obo/HP_0020184";"43.84";"false";"false"
"glutamate excitotoxity";"Hyperglutaminuria";"http://purl.obolibrary.org/obo/HP_0025376";"40";"false";"false"
"thyroid disease";"Crohn's disease";"http://purl.obolibrary.org/obo/HP_0100280";"57.14";"false";"false"
"skin cancer";"Colon cancer";"http://purl.obolibrary.org/obo/HP_0003003";"64";"false";"false"
"ventricular tachycardia";"Ventricular tachycardia";"http://purl.obolibrary.org/obo/HP_0004756";"100";"false";"false"
"eosinophilic esophagitis";"Eosinophilic infiltration of the esophagus";"http://purl.obolibrary.org/obo/HP_0410151";"100";"false";"false"
"epilepsy";"Epileptic aura";"http://purl.obolibrary.org/obo/HP_0033348";"54.55";"false";"false"
